期間,日経平均,TOPIX,東証2部総合,東証マザーズ,JASDAQ,株式コード,上場コード,銘柄名称,時価総額（発行済み株式数ベース）,決算月,発行済み株式数（権利落ベース）,日経平均採用区分,日経３００採用区分,日経５００採用区分,東証：上場日,ジャスダック：上場日,株式分割：発生フラグ,株式分割：確定日,株式分割：比率,株式併合：発生フラグ,株式併合：割当率：親株比率,株式併合：割当率：子株比率,株式併合：確定日,有償増資：発生フラグ,有償増資：割当率：親株比率,有償増資：割当率：子株比率,有償増資：割当日,有償増資：払込期日,無償増資：発生フラグ,無償増資：割当率：親株比率,無償増資：割当率：子株比率,無償増資：割当日,無償増資：割当率,減資：発生フラグ,減資：割当率：親株比率,減資：割当率：子株比率,減資：確定日,減資：割当率,直近配当額
2019/08,20704.37,1511.86,6353.48,841.19,146.13,4493,,サイバーセキュリティクラウド,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/09,21755.84,1587.8,6445.89,876.0,153.82,4493,,サイバーセキュリティクラウド,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/10,22927.04,1667.01,6847.88,873.98,159.67,4493,,サイバーセキュリティクラウド,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/11,23293.91,1699.36,7229.1,915.14,167.74,4493,,サイバーセキュリティクラウド,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/12,23656.62,1721.36,7265.29,897.47,174.09,4493,,サイバーセキュリティクラウド,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/01,23205.18,1684.44,7078.46,823.37,169.1,4493,,サイバーセキュリティクラウド,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/02,21142.96,1510.87,6053.61,700.63,144.95,4493,,サイバーセキュリティクラウド,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/03,18917.01,1403.04,5223.65,620.09,133.43,4493,014,サイバーセキュリティクラウド,22681200000,12,2305000,,,,20200326,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2020/04,20193.69,1464.03,5674.98,791.44,145.36,4493,014,サイバーセキュリティクラウド,48912100000,12,2305000,,,,20200326,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2020/05,21877.89,1563.67,6146.25,982.43,160.8,4493,014,サイバーセキュリティクラウド,46617025000,12,2313500,,,,20200326,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2020/06,22288.14,1558.77,6590.39,1012.11,162.86,4493,014,サイバーセキュリティクラウド,56503020000,12,9278000,,,,20200326,,1,20200630,4,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2020/07,21710.0,1496.06,6226.32,958.23,159.03,4493,014,サイバーセキュリティクラウド,40498470000,12,9278000,,,,20200326,,,20200630,4,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2020/08,23139.76,1618.18,6379.87,1121.64,166.6,4493,014,サイバーセキュリティクラウド,51956800000,12,9278000,,,,20200326,,,20200630,4,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2020/09,23185.12,1625.49,6216.86,1226.58,172.09,4493,014,サイバーセキュリティクラウド,52235140000,12,9278000,,,,20200326,,,20200630,4,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2020/10,22977.13,1579.33,6090.14,1171.25,169.54,4493,014,サイバーセキュリティクラウド,41103650000,12,9310000,,,,20200326,,,20200630,4,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2020/11,26433.62,1754.92,6502.23,1232.4,177.9,4493,014,サイバーセキュリティクラウド,39208572000,12,9313200,,,,20200326,,,20200630,4,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2020/12,27444.17,1804.68,6570.91,1196.49,181.64,4493,014,サイバーセキュリティクラウド,31758012000,12,9313200,,,,20200326,,,20200630,4,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2021/01,27663.39,1808.78,7016.99,1208.96,181.34,4493,014,サイバーセキュリティクラウド,34458840000,12,9313200,,,,20200326,,,20200630,4,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2021/02,28966.01,1864.49,7324.54,1214.09,184.53,4493,014,サイバーセキュリティクラウド,31571748000,12,9313200,,,,20200326,,,20200630,4,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2021/03,29178.8,1954.0,7496.37,1203.28,189.08,4493,014,サイバーセキュリティクラウド,32270238000,12,9313200,,,,20200326,,,20200630,4,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2021/04,28812.63,1898.24,7453.8,1201.77,185.37,4493,014,サイバーセキュリティクラウド,28917486000,12,9313200,,,,20200326,,,20200630,4,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2021/05,28860.08,1922.98,7458.27,1150.06,182.74,4493,014,サイバーセキュリティクラウド,31772809600,12,9344944,,,,20200326,,,20200630,4,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2021/06,28791.53,1943.57,7675.6,1207.46,187.63,4493,014,サイバーセキュリティクラウド,28730730080,12,9358544,,,,20200326,,,20200630,4,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2021/07,27283.59,1901.08,7678.15,1085.34,185.39,4493,014,サイバーセキュリティクラウド,25988676688,12,9358544,,,,20200326,,,20200630,4,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2016/01,17518.3,1432.07,4482.16,831.34,108.93,4495,,アイキューブドシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/02,16026.76,1297.85,4216.15,838.67,103.37,4495,,アイキューブドシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/03,16758.67,1347.2,4381.42,1020.8,110.02,4495,,アイキューブドシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/04,16666.05,1340.55,4292.72,1131.56,108.86,4495,,アイキューブドシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/05,17234.98,1379.8,4393.47,1144.64,113.88,4495,,アイキューブドシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/06,15575.92,1245.82,4136.33,1009.48,109.32,4495,,アイキューブドシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/07,16569.27,1322.74,4259.21,920.4,112.23,4495,,アイキューブドシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/08,16887.4,1329.54,4377.05,903.91,110.87,4495,,アイキューブドシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/09,16449.84,1322.78,4426.12,948.17,113.4,4495,,アイキューブドシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/10,17425.02,1393.02,4665.76,936.23,116.95,4495,,アイキューブドシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/11,18308.48,1469.43,4842.05,922.48,119.87,4495,,アイキューブドシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12,19114.37,1518.61,5229.9,942.68,122.71,4495,,アイキューブドシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/01,19041.34,1521.67,5428.37,993.84,127.72,4495,,アイキューブドシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/02,19118.99,1535.32,5675.34,1059.31,132.48,4495,,アイキューブドシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/03,18909.26,1512.6,5996.16,1070.89,133.41,4495,,アイキューブドシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/04,19196.74,1531.8,5753.31,1030.46,131.63,4495,,アイキューブドシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/05,19650.57,1568.37,5960.52,1104.81,140.42,4495,,アイキューブドシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/06,20033.43,1611.9,6141.51,1181.74,145.12,4495,,アイキューブドシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/07,19925.18,1618.61,6248.17,1154.52,149.8,4495,,アイキューブドシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/08,19646.24,1617.41,6555.66,1100.8,154.41,4495,,アイキューブドシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/09,20356.28,1674.75,6724.57,1093.1,160.45,4495,,アイキューブドシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/10,22011.61,1765.96,6952.85,1134.03,164.75,4495,,アイキューブドシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/11,22724.96,1792.08,6796.66,1167.2,172.23,4495,,アイキューブドシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/12,22764.94,1817.56,7275.86,1231.99,175.21,4495,,アイキューブドシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/01,23098.29,1836.71,7565.99,1313.38,187.8,4495,,アイキューブドシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/02,22068.24,1768.24,7420.37,1239.13,182.26,4495,,アイキューブドシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/03,21454.3,1716.3,7213.64,1206.24,176.94,4495,,アイキューブドシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,22467.87,1777.23,7045.08,1142.07,173.75,4495,,アイキューブドシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,22201.82,1747.45,7256.58,1135.26,175.98,4495,,アイキューブドシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/06,22304.51,1730.89,7347.82,1090.3,171.1,4495,,アイキューブドシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/07,22553.72,1753.29,7363.67,1039.29,167.47,4495,,アイキューブドシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/08,22865.15,1735.35,7261.48,1049.13,167.74,4495,,アイキューブドシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/09,24120.04,1817.25,7358.34,1077.55,167.13,4495,,アイキューブドシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/10,21920.46,1646.12,7024.98,907.56,155.29,4495,,アイキューブドシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/11,22351.06,1667.45,7105.24,1011.43,156.55,4495,,アイキューブドシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/12,20014.77,1494.09,6233.61,812.32,136.69,4495,,アイキューブドシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/01,20773.49,1567.49,6676.45,897.9,145.09,4495,,アイキューブドシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/02,21385.16,1607.66,6831.86,918.18,151.98,4495,,アイキューブドシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/03,21205.81,1591.64,6776.21,955.84,153.05,4495,,アイキューブドシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/04,22258.73,1617.93,6911.33,944.63,153.84,4495,,アイキューブドシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/05,20601.19,1512.28,6554.72,904.19,145.16,4495,,アイキューブドシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/06,21275.92,1551.14,6585.4,894.45,147.6,4495,,アイキューブドシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07,21521.53,1565.14,6724.34,904.92,151.44,4495,,アイキューブドシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/08,20704.37,1511.86,6353.48,841.19,146.13,4495,,アイキューブドシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/09,21755.84,1587.8,6445.89,876.0,153.82,4495,,アイキューブドシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/10,22927.04,1667.01,6847.88,873.98,159.67,4495,,アイキューブドシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/11,23293.91,1699.36,7229.1,915.14,167.74,4495,,アイキューブドシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/12,23656.62,1721.36,7265.29,897.47,174.09,4495,,アイキューブドシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/01,23205.18,1684.44,7078.46,823.37,169.1,4495,,アイキューブドシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/02,21142.96,1510.87,6053.61,700.63,144.95,4495,,アイキューブドシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/03,18917.01,1403.04,5223.65,620.09,133.43,4495,,アイキューブドシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/04,20193.69,1464.03,5674.98,791.44,145.36,4495,,アイキューブドシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/05,21877.89,1563.67,6146.25,982.43,160.8,4495,,アイキューブドシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,22288.14,1558.77,6590.39,1012.11,162.86,4495,,アイキューブドシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/07,21710.0,1496.06,6226.32,958.23,159.03,4495,014,アイキューブドシステムズ,40774665000,6,5161350,,,,20200715,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,
2020/08,23139.76,1618.18,6379.87,1121.64,166.6,4495,014,アイキューブドシステムズ,38567844000,6,5183850,,,,20200715,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,
2020/09,23185.12,1625.49,6216.86,1226.58,172.09,4495,014,アイキューブドシステムズ,37362475500,6,5196450,,,,20200715,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2020/10,22977.13,1579.33,6090.14,1171.25,169.54,4495,014,アイキューブドシステムズ,27701875500,6,5197350,,,,20200715,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2020/11,26433.62,1754.92,6502.23,1232.4,177.9,4495,014,アイキューブドシステムズ,25801923750,6,5207250,,,,20200715,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2020/12,27444.17,1804.68,6570.91,1196.49,181.64,4495,014,アイキューブドシステムズ,29696145000,6,5209850,,,,20200715,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2021/01,27663.39,1808.78,7016.99,1208.96,181.34,4495,014,アイキューブドシステムズ,32822055000,6,5209850,,,,20200715,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2021/02,28966.01,1864.49,7324.54,1214.09,184.53,4495,014,アイキューブドシステムズ,23359392000,6,5214150,,,,20200715,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2021/03,29178.8,1954.0,7496.37,1203.28,189.08,4495,014,アイキューブドシステムズ,25262556750,6,5214150,,,,20200715,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2021/04,28812.63,1898.24,7453.8,1201.77,185.37,4495,014,アイキューブドシステムズ,25347087000,6,5215450,,,,20200715,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2021/05,28860.08,1922.98,7458.27,1150.06,182.74,4495,014,アイキューブドシステムズ,26445880500,6,5216150,,,,20200715,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,10
2021/06,28791.53,1943.57,7675.6,1207.46,187.63,4495,014,アイキューブドシステムズ,24041272500,6,5237750,,,,20200715,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,10
2021/07,27283.59,1901.08,7678.15,1085.34,185.39,4495,014,アイキューブドシステムズ,21555810250,6,5238350,,,,20200715,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,10
2016/01,17518.3,1432.07,4482.16,831.34,108.93,4686,011,ジャストシステム,56325149600,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,3
2016/02,16026.76,1297.85,4216.15,838.67,103.37,4686,011,ジャストシステム,55040653600,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,3
2016/03,16758.67,1347.2,4381.42,1020.8,110.02,4686,011,ジャストシステム,58765692000,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,3
2016/04,16666.05,1340.55,4292.72,1131.56,108.86,4686,011,ジャストシステム,57416971200,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,3
2016/05,17234.98,1379.8,4393.47,1144.64,113.88,4686,011,ジャストシステム,58829916800,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,3
2016/06,15575.92,1245.82,4136.33,1009.48,109.32,4686,011,ジャストシステム,54526855200,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,3
2016/07,16569.27,1322.74,4259.21,920.4,112.23,4686,011,ジャストシステム,56903172800,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,3
2016/08,16887.4,1329.54,4377.05,903.91,110.87,4686,011,ジャストシステム,55554452000,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,3
2016/09,16449.84,1322.78,4426.12,948.17,113.4,4686,011,ジャストシステム,57416971200,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,3
2016/10,17425.02,1393.02,4665.76,936.23,116.95,4686,011,ジャストシステム,66151544000,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,3
2016/11,18308.48,1469.43,4842.05,922.48,119.87,4686,011,ジャストシステム,69619683200,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,3
2016/12,19114.37,1518.61,5229.9,942.68,122.71,4686,011,ジャストシステム,72638248800,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,3
2017/01,19041.34,1521.67,5428.37,993.84,127.72,4686,011,ジャストシステム,79702976800,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,3
2017/02,19118.99,1535.32,5675.34,1059.31,132.48,4686,011,ジャストシステム,74372318400,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,3
2017/03,18909.26,1512.6,5996.16,1070.89,133.41,4686,011,ジャストシステム,88501774400,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,3
2017/04,19196.74,1531.8,5753.31,1030.46,131.63,4686,011,ジャストシステム,85868557600,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,3
2017/05,19650.57,1568.37,5960.52,1104.81,140.42,4686,011,ジャストシステム,106613168000,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,3
2017/06,20033.43,1611.9,6141.51,1181.74,145.12,4686,011,ジャストシステム,107191191200,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,3
2017/07,19925.18,1618.61,6248.17,1154.52,149.8,4686,011,ジャストシステム,109310609600,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,3
2017/08,19646.24,1617.41,6555.66,1100.8,154.41,4686,011,ジャストシステム,157800333600,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,3
2017/09,20356.28,1674.75,6724.57,1093.1,160.45,4686,011,ジャストシステム,152790799200,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,3
2017/10,22011.61,1765.96,6952.85,1134.03,164.75,4686,011,ジャストシステム,156002039200,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,3
2017/11,22724.96,1792.08,6796.66,1167.2,172.23,4686,011,ジャストシステム,135899676800,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,3
2017/12,22764.94,1817.56,7275.86,1231.99,175.21,4686,011,ジャストシステム,137826420800,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,3
2018/01,23098.29,1836.71,7565.99,1313.38,187.8,4686,011,ジャストシステム,135193204000,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,3
2018/02,22068.24,1768.24,7420.37,1239.13,182.26,4686,011,ジャストシステム,150799830400,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,3
2018/03,21454.3,1716.3,7213.64,1206.24,176.94,4686,011,ジャストシステム,166470681600,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,3
2018/04,22467.87,1777.23,7045.08,1142.07,173.75,4686,011,ジャストシステム,166663356000,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,3
2018/05,22201.82,1747.45,7256.58,1135.26,175.98,4686,011,ジャストシステム,150928280000,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,3
2018/06,22304.51,1730.89,7347.82,1090.3,171.1,4686,011,ジャストシステム,146304094400,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,3
2018/07,22553.72,1753.29,7363.67,1039.29,167.47,4686,011,ジャストシステム,145404947200,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,3
2018/08,22865.15,1735.35,7261.48,1049.13,167.74,4686,011,ジャストシステム,128770724000,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,3
2018/09,24120.04,1817.25,7358.34,1077.55,167.13,4686,011,ジャストシステム,169039673600,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,3
2018/10,21920.46,1646.12,7024.98,907.56,155.29,4686,011,ジャストシステム,148359288000,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,3
2018/11,22351.06,1667.45,7105.24,1011.43,156.55,4686,011,ジャストシステム,163837464800,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,3
2018/12,20014.77,1494.09,6233.61,812.32,136.69,4686,011,ジャストシステム,135578552800,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,3
2019/01,20773.49,1567.49,6676.45,897.9,145.09,4686,011,ジャストシステム,141744133600,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,3
2019/02,21385.16,1607.66,6831.86,918.18,151.98,4686,011,ジャストシステム,183682928000,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,3
2019/03,21205.81,1591.64,6776.21,955.84,153.05,4686,011,ジャストシステム,181049711200,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,3
2019/04,22258.73,1617.93,6911.33,944.63,153.84,4686,011,ジャストシステム,204877112000,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,3
2019/05,20601.19,1512.28,6554.72,904.19,145.16,4686,011,ジャストシステム,218364320000,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,5
2019/06,21275.92,1551.14,6585.4,894.45,147.6,4686,011,ジャストシステム,224465676000,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,5
2019/07,21521.53,1565.14,6724.34,904.92,151.44,4686,011,ジャストシステム,237631760000,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,5
2019/08,20704.37,1511.86,6353.48,841.19,146.13,4686,011,ジャストシステム,255935828000,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,5
2019/09,21755.84,1587.8,6445.89,876.0,153.82,4686,011,ジャストシステム,262679432000,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,5
2019/10,22927.04,1667.01,6847.88,873.98,159.67,4686,011,ジャストシステム,287084856000,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,5
2019/11,23293.91,1699.36,7229.1,915.14,167.74,4686,011,ジャストシステム,356447640000,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,5
2019/12,23656.62,1721.36,7265.29,897.47,174.09,4686,011,ジャストシステム,393055776000,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,5
2020/01,23205.18,1684.44,7078.46,823.37,169.1,4686,011,ジャストシステム,385991048000,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,5
2020/02,21142.96,1510.87,6053.61,700.63,144.95,4686,011,ジャストシステム,331399968000,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,5
2020/03,18917.01,1403.04,5223.65,620.09,133.43,4686,011,ジャストシステム,315664892000,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,5
2020/04,20193.69,1464.03,5674.98,791.44,145.36,4686,011,ジャストシステム,423883680000,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,5
2020/05,21877.89,1563.67,6146.25,982.43,160.8,4686,011,ジャストシステム,475263520000,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,5
2020/06,22288.14,1558.77,6590.39,1012.11,162.86,4686,011,ジャストシステム,489392976000,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,5
2020/07,21710.0,1496.06,6226.32,958.23,159.03,4686,011,ジャストシステム,523432120000,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,5
2020/08,23139.76,1618.18,6379.87,1121.64,166.6,4686,011,ジャストシステム,521505376000,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,5
2020/09,23185.12,1625.49,6216.86,1226.58,172.09,4686,011,ジャストシステム,477190264000,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,5
2020/10,22977.13,1579.33,6090.14,1171.25,169.54,4686,011,ジャストシステム,439297632000,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,5
2020/11,26433.62,1754.92,6502.23,1232.4,177.9,4686,011,ジャストシステム,451500344000,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,5
2020/12,27444.17,1804.68,6570.91,1196.49,181.64,4686,011,ジャストシステム,460491816000,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,5
2021/01,27663.39,1808.78,7016.99,1208.96,181.34,4686,011,ジャストシステム,489392976000,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,5
2021/02,28966.01,1864.49,7324.54,1214.09,184.53,4686,011,ジャストシステム,400120504000,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,5
2021/03,29178.8,1954.0,7496.37,1203.28,189.08,4686,011,ジャストシステム,388560040000,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,5
2021/04,28812.63,1898.24,7453.8,1201.77,185.37,4686,011,ジャストシステム,407185232000,3,64224800,,,,20130716,,,,,,0,0,,,0,0,,,,0,0,,,,0,0,,,5
